playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-5,0.106,0.884,117.948,2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,157605,FALSE,FALSE,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,FALSE,Ride It,80,https://p.scdn.co/mp3-preview/ce29bb243cf40118b87070b00a49822e09a317b1?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:2tnVG71enUj33Ic2nFN6kZ,single,,,https://api.spotify.com/v1/albums/4zOhjJfe0dwqsNdDYk622E,4zOhjJfe0dwqsNdDYk622E,,Ride It,2019-07-26,day,1,album,spotify:album:4zOhjJfe0dwqsNdDYk622E,https://open.spotify.com/album/4zOhjJfe0dwqsNdDYk622E,GBCEN1900047,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,NA,G,minor,G minor
37i9dQZF1DX7Jl5KP2eZaS,Top Tracks of 2020,https://i.scdn.co/image/ab67706f00000003fe9dc05d01471e1917d46c6b,Spotify,spotify,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-5,0.106,0.884,117.948,2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,4,2020-12-01T05:02:00Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,157605,FALSE,FALSE,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,FALSE,Ride It,80,https://p.scdn.co/mp3-preview/ce29bb243cf40118b87070b00a49822e09a317b1?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:2tnVG71enUj33Ic2nFN6kZ,single,,,https://api.spotify.com/v1/albums/4zOhjJfe0dwqsNdDYk622E,4zOhjJfe0dwqsNdDYk622E,,Ride It,2019-07-26,day,1,album,spotify:album:4zOhjJfe0dwqsNdDYk622E,https://open.spotify.com/album/4zOhjJfe0dwqsNdDYk622E,GBCEN1900047,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,NA,G,minor,G minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,228759,FALSE,TRUE,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,FALSE,ZEZE (feat. Travis Scott & Offset),79,https://p.scdn.co/mp3-preview/08f1dd44f568b292b28283d9da851c0625ef0075?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,5,track,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,album,,,https://api.spotify.com/v1/albums/5n1GSzC1Reao29ScnpLYqp,5n1GSzC1Reao29ScnpLYqp,,Dying to Live,2018-12-14,day,16,album,spotify:album:5n1GSzC1Reao29ScnpLYqp,https://open.spotify.com/album/5n1GSzC1Reao29ScnpLYqp,USAT21811523,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,NA,G#,minor,G# minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/audio-analysis/60iSKGrGazRzICtMjADNSM,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,205686,FALSE,FALSE,https://api.spotify.com/v1/tracks/60iSKGrGazRzICtMjADNSM,FALSE,Hold Me While You Wait,79,NA,TRUE,3,track,spotify:track:60iSKGrGazRzICtMjADNSM,album,,,https://api.spotify.com/v1/albums/5658aM19fA3JVwTK6eQX70,5658aM19fA3JVwTK6eQX70,,Divinely Uninspired To A Hellish Extent,2019-05-17,day,12,album,spotify:album:5658aM19fA3JVwTK6eQX70,https://open.spotify.com/album/5658aM19fA3JVwTK6eQX70,DEUM71900680,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM,NA,B,major,B major
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-6,0.0574,0.656,93.989,5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,193226,FALSE,FALSE,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,FALSE,Con Calma,79,NA,TRUE,1,track,spotify:track:5w9c2J52mkdntKOmRLeM2m,single,,,https://api.spotify.com/v1/albums/1otwHKoQ5KPaiekpYk4tWh,1otwHKoQ5KPaiekpYk4tWh,,Con Calma,2019-01-24,day,1,album,spotify:album:1otwHKoQ5KPaiekpYk4tWh,https://open.spotify.com/album/1otwHKoQ5KPaiekpYk4tWh,US2BU1900125,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,NA,G#,minor,G# minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.4,0.795,10,-3.731,0,0.461,0.119,0,0.159,0.702,190.097,0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,186106,FALSE,TRUE,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,FALSE,boyfriend (with Social House),79,NA,TRUE,1,track,spotify:track:0Ryd8975WihbObpp5cPW1t,single,,,https://api.spotify.com/v1/albums/3zVB99XMdbP9HTVNg0GJwV,3zVB99XMdbP9HTVNg0GJwV,,boyfriend,2019-08-02,day,1,album,spotify:album:3zVB99XMdbP9HTVNg0GJwV,https://open.spotify.com/album/3zVB99XMdbP9HTVNg0GJwV,USUG11902591,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,NA,A#,minor,A# minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.548,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.068,0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,174853,FALSE,TRUE,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,FALSE,Goodbyes (feat. Young Thug),78,NA,TRUE,14,track,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,album,,,https://api.spotify.com/v1/albums/4g1ZRSobMefqF6nelkgibi,4g1ZRSobMefqF6nelkgibi,,Hollywood's Bleeding,2019-09-06,day,17,album,spotify:album:4g1ZRSobMefqF6nelkgibi,https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi,USUM71912330,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,NA,F,major,F major
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.772,0.639,1,-7.119,1,0.467,0.15,0,0.0698,0.261,168.112,6uFn47ACjqYkc0jADwEdj1,https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,166560,FALSE,TRUE,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,FALSE,Pop Out (feat. Lil Tjay),78,https://p.scdn.co/mp3-preview/48e0af5e57feb139e0f3bfaf6ccaf87b5f9475ab?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,5,track,spotify:track:6uFn47ACjqYkc0jADwEdj1,album,,,https://api.spotify.com/v1/albums/26ztFK3E69j5THJQdyxC5w,26ztFK3E69j5THJQdyxC5w,,Die A Legend,2019-06-07,day,14,album,spotify:album:26ztFK3E69j5THJQdyxC5w,https://open.spotify.com/album/26ztFK3E69j5THJQdyxC5w,USQX91900309,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,NA,C#,major,C# major
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,180522,FALSE,TRUE,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,FALSE,Going Bad (feat. Drake),78,https://p.scdn.co/mp3-preview/d99e58e0b5eed07a7fb99f29838dbfdd08178093?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,9,track,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,album,,,https://api.spotify.com/v1/albums/6UYZEYjpN1DYRW0kqFy9ZE,6UYZEYjpN1DYRW0kqFy9ZE,,Championships,2018-11-30,day,19,album,spotify:album:6UYZEYjpN1DYRW0kqFy9ZE,https://open.spotify.com/album/6UYZEYjpN1DYRW0kqFy9ZE,USAT21812710,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,NA,E,minor,E minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,3Ol2xnObFdKV9pmRD2t9x8,https://api.spotify.com/v1/audio-analysis/3Ol2xnObFdKV9pmRD2t9x8,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,179449,FALSE,TRUE,https://api.spotify.com/v1/tracks/3Ol2xnObFdKV9pmRD2t9x8,FALSE,Look Back at It,78,https://p.scdn.co/mp3-preview/f2e60f4404785f1bdc8722f5315801dfb7aef2c6?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,11,track,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,album,,,https://api.spotify.com/v1/albums/3r5hf3Cj3EMh1C2saQ8jyt,3r5hf3Cj3EMh1C2saQ8jyt,,Hoodie SZN,2018-12-21,day,20,album,spotify:album:3r5hf3Cj3EMh1C2saQ8jyt,https://open.spotify.com/album/3r5hf3Cj3EMh1C2saQ8jyt,USAT21812667,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,NA,D#,minor,D# minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,205426,FALSE,TRUE,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,FALSE,Money In The Grave (Drake ft. Rick Ross),77,NA,TRUE,2,track,spotify:track:5ry2OE6R2zPQFDO85XkgRb,single,,,https://api.spotify.com/v1/albums/00HZxSA1sOS9T3nA950sg4,00HZxSA1sOS9T3nA950sg4,,The Best In The World Pack,2019-06-15,day,2,album,spotify:album:00HZxSA1sOS9T3nA950sg4,https://open.spotify.com/album/00HZxSA1sOS9T3nA950sg4,USCM51900318,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,NA,A#,minor,A# minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.816,0.538,6,-6.354,0,0.0617,0.0142,4.96e-4,0.099,0.156,97.054,3gE4eQH3K83Sght0ZLvuBK,https://api.spotify.com/v1/audio-analysis/3gE4eQH3K83Sght0ZLvuBK,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,210367,FALSE,FALSE,https://api.spotify.com/v1/tracks/3gE4eQH3K83Sght0ZLvuBK,FALSE,MIA,77,https://p.scdn.co/mp3-preview/16d353203889bd30097912a96e2788a097e5e328?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,15,track,spotify:track:3gE4eQH3K83Sght0ZLvuBK,album,,,https://api.spotify.com/v1/albums/7CjJb2mikwAWA1V6kewFBF,7CjJb2mikwAWA1V6kewFBF,,X 100PRE,2018-12-23,day,15,album,spotify:album:7CjJb2mikwAWA1V6kewFBF,https://open.spotify.com/album/7CjJb2mikwAWA1V6kewFBF,USWB11802236,https://open.spotify.com/track/3gE4eQH3K83Sght0ZLvuBK,NA,F#,minor,F# minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.645,0.862,11,-4.761,0,0.0845,0.0933,0,0.193,0.803,119.947,4a9tbd947vo9K8Vti9JwcI,https://api.spotify.com/v1/audio-analysis/4a9tbd947vo9K8Vti9JwcI,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,229773,FALSE,FALSE,https://api.spotify.com/v1/tracks/4a9tbd947vo9K8Vti9JwcI,FALSE,Boy With Luv (feat. Halsey),77,https://p.scdn.co/mp3-preview/c5e4b03bcf18d2b137370569baeb74a9dfce7e63?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,2,track,spotify:track:4a9tbd947vo9K8Vti9JwcI,album,,,https://api.spotify.com/v1/albums/2KqlAl1Kl5fZvbFgJ0qFB6,2KqlAl1Kl5fZvbFgJ0qFB6,,MAP OF THE SOUL : PERSONA,2019-04-12,day,7,album,spotify:album:2KqlAl1Kl5fZvbFgJ0qFB6,https://open.spotify.com/album/2KqlAl1Kl5fZvbFgJ0qFB6,QM6MZ1917908,https://open.spotify.com/track/4a9tbd947vo9K8Vti9JwcI,NA,B,minor,B minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,190440,FALSE,TRUE,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,FALSE,"break up with your girlfriend, i'm bored",77,NA,TRUE,12,track,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,album,,,https://api.spotify.com/v1/albums/2fYhqwDWXjbpjaIJPEfKFw,2fYhqwDWXjbpjaIJPEfKFw,,"thank u, next",2019-02-08,day,12,album,spotify:album:2fYhqwDWXjbpjaIJPEfKFw,https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw,USUM71900409,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,NA,F,minor,F minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.812,0.496,9,-5.969,0,0.297,0.271,0,0.0955,0.55,109.979,3z4CGd63tpUn9a6oQSG0CI,https://api.spotify.com/v1/audio-analysis/3z4CGd63tpUn9a6oQSG0CI,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,241293,FALSE,TRUE,https://api.spotify.com/v1/tracks/3z4CGd63tpUn9a6oQSG0CI,FALSE,Location (feat. Burna Boy),77,NA,TRUE,5,track,spotify:track:3z4CGd63tpUn9a6oQSG0CI,album,,,https://api.spotify.com/v1/albums/4GrFuXwRmEBJec22p58fsD,4GrFuXwRmEBJec22p58fsD,,PSYCHODRAMA,2019-03-08,day,11,album,spotify:album:4GrFuXwRmEBJec22p58fsD,https://open.spotify.com/album/4GrFuXwRmEBJec22p58fsD,GBUM71900578,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI,NA,A,minor,A minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,157066,FALSE,FALSE,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,FALSE,Old Town Road - Remix,76,https://p.scdn.co/mp3-preview/32744d501b733e5b31d25448540e365db2600c45?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:2YpeDb67231RjR0MgVLzsG,single,,,https://api.spotify.com/v1/albums/4IRiXE5NROxknUSAUSjMoO,4IRiXE5NROxknUSAUSjMoO,,7 EP,2019-06-21,day,8,album,spotify:album:4IRiXE5NROxknUSAUSjMoO,https://open.spotify.com/album/4IRiXE5NROxknUSAUSjMoO,USSM11902498,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,NA,F#,major,F# major
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/audio-analysis/6ZRuF2n1CQxyxxAAWsKJOy,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,201787,FALSE,TRUE,https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy,FALSE,Nights Like This (feat. Ty Dolla $ign),76,https://p.scdn.co/mp3-preview/603131313ab97576652b9c0769b2a68296d283ad?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,6,track,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,album,,,https://api.spotify.com/v1/albums/73ZvpuYhKDr2FW4vlPsTpW,73ZvpuYhKDr2FW4vlPsTpW,,While We Wait,2019-02-22,day,9,album,spotify:album:73ZvpuYhKDr2FW4vlPsTpW,https://open.spotify.com/album/73ZvpuYhKDr2FW4vlPsTpW,USAT21813049,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,NA,G#,major,G# major
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.747,0.57,1,-6.711,1,0.081,0.0642,0,0.0832,0.65,133.992,0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/audio-analysis/0PG9fbaaHFHfre2gUVo7AN,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,200889,FALSE,TRUE,https://api.spotify.com/v1/tracks/0PG9fbaaHFHfre2gUVo7AN,FALSE,Please Me,76,https://p.scdn.co/mp3-preview/238d7b3cfe4c5723f5405dd34d737a709db57608?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:0PG9fbaaHFHfre2gUVo7AN,single,,,https://api.spotify.com/v1/albums/5a4sJJ3qjn6hqRsvm0Veso,5a4sJJ3qjn6hqRsvm0Veso,,Please Me,2019-02-15,day,1,album,spotify:album:5a4sJJ3qjn6hqRsvm0Veso,https://open.spotify.com/album/5a4sJJ3qjn6hqRsvm0Veso,USAT21811659,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,NA,C#,major,C# major
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.824,0.588,6,-6.4,0,0.0924,0.692,1.04e-4,0.149,0.513,98.027,2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,209438,FALSE,FALSE,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,FALSE,Dance Monkey,76,https://p.scdn.co/mp3-preview/d03d7e46e89547f5a1994483f27e221c8de1f5c5?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,2,track,spotify:track:2XU0oxnq2qxCpomAAuJY8K,single,,,https://api.spotify.com/v1/albums/0UywfDKYlyiu1b38DRrzYD,0UywfDKYlyiu1b38DRrzYD,,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,day,2,album,spotify:album:0UywfDKYlyiu1b38DRrzYD,https://open.spotify.com/album/0UywfDKYlyiu1b38DRrzYD,QZES71982312,https://open.spotify.com/track/2XU0oxnq2qxCpomAAuJY8K,NA,F#,minor,F# minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-6,0.0793,0.234,98.994,5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,178480,FALSE,FALSE,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,FALSE,Don't Call Me Up,76,NA,TRUE,1,track,spotify:track:5WHTFyqSii0lmT9R21abT8,album,,,https://api.spotify.com/v1/albums/0syM7OUAhV7S6XmOa4nLUZ,0syM7OUAhV7S6XmOa4nLUZ,,Ivy To Roses (Mixtape),2019-01-18,day,15,album,spotify:album:0syM7OUAhV7S6XmOa4nLUZ,https://open.spotify.com/album/0syM7OUAhV7S6XmOa4nLUZ,GBUM71808052,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,NA,A,major,A major
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,183290,FALSE,FALSE,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,FALSE,Don't Start Now,76,https://p.scdn.co/mp3-preview/87258da8a9eb8d0a0d53071e06612955e6d3b28f?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,single,,,https://api.spotify.com/v1/albums/0ix3XtPV1LwmZADsprKxcp,0ix3XtPV1LwmZADsprKxcp,,Don't Start Now,2019-10-31,day,1,album,spotify:album:0ix3XtPV1LwmZADsprKxcp,https://open.spotify.com/album/0ix3XtPV1LwmZADsprKxcp,GBAHT1901121,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,NA,B,minor,B minor
37i9dQZF1DWVRSukIED0e9,Top Hits of 2019,https://i.scdn.co/image/ab67706f00000003f5f2a36c4c0367c678cf2385,Spotify,spotify,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,4,2024-02-08T23:31:41Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,167693,FALSE,FALSE,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,FALSE,"10,000 Hours (with Justin Bieber)",75,https://p.scdn.co/mp3-preview/d36cde63177e7e6d460340bd5763780323b6374e?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,single,,,https://api.spotify.com/v1/albums/4ow6xJwn49gpWz7iHpOzWY,4ow6xJwn49gpWz7iHpOzWY,,"10,000 Hours (with Justin Bieber)",2019-10-04,day,1,album,spotify:album:4ow6xJwn49gpWz7iHpOzWY,https://open.spotify.com/album/4ow6xJwn49gpWz7iHpOzWY,USWB11902440,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,NA,A#,major,A# major
