hit_year,track_duration_ms,tempo,loudness,mode_name,key_mode,period,before_pandemic,major,minor
2023,153946,88.993,-5.75,major,G# major,During and After Pandemic,0,1,0
2023,200690,97.008,-6.571,major,E major,During and After Pandemic,0,1,0
2023,221520,97.95,-6.005,minor,C# minor,During and After Pandemic,0,0,1
2023,239317,107.008,-5.196,major,B major,During and After Pandemic,0,1,0
2023,232857,67.033,-7.594,minor,C# minor,During and After Pandemic,0,0,1
2023,265493,97.994,-5.52,major,G# major,During and After Pandemic,0,1,0
2023,201800,143.008,-7.231,major,F major,During and After Pandemic,0,1,0
2023,175238,128.04,-3.673,minor,G minor,During and After Pandemic,0,0,1
2023,156943,131.199,-7.399,major,D major,During and After Pandemic,0,1,0
2023,157477,119.724,-5.007,major,A major,During and After Pandemic,0,1,0
2023,239359,153.15,-9.342,minor,B minor,During and After Pandemic,0,0,1
2023,207540,121.991,-7.3,major,C# major,During and After Pandemic,0,1,0
2023,184613,116.992,-5.529,minor,A minor,During and After Pandemic,0,0,1
2023,178426,169.994,-5.707,major,A major,During and After Pandemic,0,1,0
2023,177387,139.971,-5.775,minor,D# minor,During and After Pandemic,0,0,1
2023,131013,132.962,-8.254,major,F major,During and After Pandemic,0,1,0
2023,204000,116.033,-9.281,major,D major,During and After Pandemic,0,1,0
2023,215571,140.05,-6.16,major,F# major,During and After Pandemic,0,1,0
2023,174560,99.945,-8.735,major,D# major,During and After Pandemic,0,1,0
2023,195373,81.001,-8.127,minor,B minor,During and After Pandemic,0,0,1
2023,223878,142.974,-5.881,major,D# major,During and After Pandemic,0,1,0
2023,165671,147.989,-5.176,minor,F minor,During and After Pandemic,0,0,1
2023,201493,89.977,-6.523,major,G# major,During and After Pandemic,0,1,0
2023,123890,150.185,-7.924,major,B major,During and After Pandemic,0,1,0
2023,225388,115.042,-5.668,major,G major,During and After Pandemic,0,1,0
2023,219724,138.005,-5.745,major,F major,During and After Pandemic,0,1,0
2023,125040,130.001,-6.747,minor,C# minor,During and After Pandemic,0,0,1
2023,202395,96.985,-10.489,major,A# major,During and After Pandemic,0,1,0
2023,138760,104.986,-5.809,minor,B minor,During and After Pandemic,0,0,1
2023,197400,157.978,-4.246,major,F# major,During and After Pandemic,0,1,0
2023,176579,110.056,-4.93,minor,B minor,During and After Pandemic,0,0,1
2023,229626,139.807,-7.419,major,E major,During and After Pandemic,0,1,0
2023,206864,141.978,-5.153,major,G major,During and After Pandemic,0,1,0
2023,182666,116.622,-5.3,minor,F minor,During and After Pandemic,0,0,1
2023,234352,169.922,-5.678,minor,D minor,During and After Pandemic,0,0,1
2023,209259,94.467,-4.801,major,E major,During and After Pandemic,0,1,0
2023,178723,140.924,-6.519,major,C# major,During and After Pandemic,0,1,0
2023,214588,129.963,-6.386,major,G major,During and After Pandemic,0,1,0
2023,174253,120.018,-8.332,minor,B minor,During and After Pandemic,0,0,1
2023,272112,142.024,-8.482,minor,A# minor,During and After Pandemic,0,0,1
2023,109750,144.025,-8.398,major,C major,During and After Pandemic,0,1,0
2023,175226,78.534,-8.253,major,F major,During and After Pandemic,0,1,0
2023,272373,96.107,-5.355,major,D major,During and After Pandemic,0,1,0
2023,194563,83.827,-4.089,major,A major,During and After Pandemic,0,1,0
2023,177720,101.227,-5.988,major,A# major,During and After Pandemic,0,1,0
2023,181840,120.009,-7.72,minor,D# minor,During and After Pandemic,0,0,1
2023,230480,99.974,-7.683,minor,D minor,During and After Pandemic,0,0,1
2023,134256,144.981,-3.562,major,A# major,During and After Pandemic,0,1,0
2023,277659,140,-6.98,major,F# major,During and After Pandemic,0,1,0
2023,187047,103.983,-3.802,major,G# major,During and After Pandemic,0,1,0
2023,183410,169.934,-4.713,major,D major,During and After Pandemic,0,1,0
2023,199040,139.974,-5.416,major,A major,During and After Pandemic,0,1,0
2023,177266,159.931,-6.034,major,F# major,During and After Pandemic,0,1,0
2023,179640,114.974,-4.614,major,G major,During and After Pandemic,0,1,0
2023,212953,130.09,-9.475,minor,D minor,During and After Pandemic,0,0,1
2023,196520,177.115,-6.083,major,A major,During and After Pandemic,0,1,0
2023,194848,107.014,-7.457,minor,B minor,During and After Pandemic,0,0,1
2023,197933,179.974,-3.547,minor,E minor,During and After Pandemic,0,0,1
2023,181600,145.989,-3.771,minor,C minor,During and After Pandemic,0,0,1
2023,223119,156.031,-6.637,major,A major,During and After Pandemic,0,1,0
2023,172125,147.964,-5.092,major,A major,During and After Pandemic,0,1,0
2023,209811,160.039,-3.945,major,C major,During and After Pandemic,0,1,0
2023,231704,143.992,-4.02,minor,A minor,During and After Pandemic,0,0,1
2023,271861,157.643,-4.629,major,G major,During and After Pandemic,0,1,0
2023,227195,77.639,-7.746,major,C major,During and After Pandemic,0,1,0
2023,189824,171.925,-5.851,minor,C# minor,During and After Pandemic,0,0,1
2023,180853,99.796,-8.285,major,G major,During and After Pandemic,0,1,0
2023,187244,121.722,-12.384,major,A# major,During and After Pandemic,0,1,0
2023,170977,133.01,-2.63,major,D major,During and After Pandemic,0,1,0
2023,213817,112.046,-7.147,major,G# major,During and After Pandemic,0,1,0
2023,222369,117.337,-17.829,major,C major,During and After Pandemic,0,1,0
2023,183550,124.987,-4.185,major,B major,During and After Pandemic,0,1,0
2023,262960,107.682,-12.472,major,D major,During and After Pandemic,0,1,0
2023,219967,105.025,-3.925,major,F# major,During and After Pandemic,0,1,0
2023,239845,92.491,-7.19,major,C major,During and After Pandemic,0,1,0
2023,172480,118.968,-5.136,major,F# major,During and After Pandemic,0,1,0
2023,139325,154.569,-10.867,major,C# major,During and After Pandemic,0,1,0
2023,242306,160.069,-5.824,minor,D minor,During and After Pandemic,0,0,1
2023,184066,138.078,-6.34,minor,G minor,During and After Pandemic,0,0,1
2023,186800,124.882,-6.483,major,D major,During and After Pandemic,0,1,0
2023,158003,121.086,-5.781,minor,F# minor,During and After Pandemic,0,0,1
2023,201066,148.009,-5.927,major,C major,During and After Pandemic,0,1,0
2023,203813,146.014,-7.884,minor,E minor,During and After Pandemic,0,0,1
2023,181766,143.977,-3.757,major,D major,During and After Pandemic,0,1,0
2023,214945,122.104,-5.6,minor,D minor,During and After Pandemic,0,0,1
2023,246133,111.975,-5.275,minor,G minor,During and After Pandemic,0,0,1
2023,185748,111.363,-7.323,major,C# major,During and After Pandemic,0,1,0
2023,244760,99.977,-6.437,minor,A minor,During and After Pandemic,0,0,1
2023,208853,139.921,-6.709,major,C# major,During and After Pandemic,0,1,0
